"gene","log2FoldChange","padj","significant"
"RPL12P4",0.0781383005715696,0.99251559431384,FALSE
"PMS2P3",0.0318746590594647,0.99251559431384,FALSE
"CCDC74A",-0.0436207169188922,0.99251559431384,FALSE
"PTPN9",-0.0182185129241915,0.99251559431384,FALSE
"IRAK1BP1",0.0330845042099753,0.99251559431384,FALSE
"RIBC2",-0.0592711523540636,0.99251559431384,FALSE
"ARL6IP6",-0.0242315759801539,0.99251559431384,FALSE
"ZNF830",0.0224734130446232,0.99251559431384,FALSE
"UBE2M",-0.027982625037346,0.99251559431384,FALSE
"ZNF776",-0.0251834318826341,0.99251559431384,FALSE
"CCDC40",-0.0431479938111083,0.99251559431384,FALSE
"UROD",-0.0286263729736361,0.99251559431384,FALSE
"C5AR2",0.0495646808404333,0.99251559431384,FALSE
"LRRC6",-0.0571333326582147,0.99251559431384,FALSE
"RPL30",0.0315888618402961,0.99251559431384,FALSE
"PNISR",0.0330390567264343,0.99251559431384,FALSE
"OPA3",-0.0178669659754034,0.99251559431384,FALSE
"MESP1",0.080835241936351,0.99251559431384,FALSE
"TRIM4",0.0221908261111019,0.99251559431384,FALSE
"PI4KAP2",-0.0339436622559837,0.99251559431384,FALSE
"AEBP1",0.0674662244137443,0.99251559431384,FALSE
"UTP15",-0.0268330867124031,0.99251559431384,FALSE
"ARMC7",0.0267439413223616,0.99251559431384,FALSE
"CPOX",0.0244475770794437,0.99251559431384,FALSE
"COL11A1",-0.103630680783833,0.99251559431384,FALSE
"RP5-1159O4.2",-0.0477921865176786,0.99251559431384,FALSE
"RP3-399L15.3",-0.0426340192020519,0.99251559431384,FALSE
"TMEM234",0.024156668528798,0.99251559431384,FALSE
"TTC23",0.0216568411462113,0.99251559431384,FALSE
"HMGCS2",0.102641344867692,0.99251559431384,FALSE
"ADNP2",-0.022238526888244,0.99251559431384,FALSE
"WDR6",0.0274405831968455,0.99251559431384,FALSE
"ERP44",-0.0196421511364528,0.99251559431384,FALSE
"CTA-292E10.6",0.0397619649182079,0.99251559431384,FALSE
"C1orf27",0.025172872800977,0.99251559431384,FALSE
"RFXAP",-0.0334182406695933,0.99251559431384,FALSE
"AC114271.2",-0.0338963097079835,0.99251559431384,FALSE
"C1D",0.0288288132123088,0.99251559431384,FALSE
"RUNX3",0.0571293496296071,0.99251559431384,FALSE
"ST3GAL3",-0.0343630458000957,0.99251559431384,FALSE
"FAM131B",0.0823292229300642,0.99251559431384,FALSE
"PPP6R2",-0.021770582472232,0.99251559431384,FALSE
"VPS35",0.0207606357967808,0.99251559431384,FALSE
"HNRNPU-AS1",-0.0582318089896445,0.99251559431384,FALSE
"NCLN",-0.0318849816211668,0.99251559431384,FALSE
"RP11-175P13.3",0.0481769350875851,0.99251559431384,FALSE
"RP11-397E7.4",0.0401168046757136,0.99251559431384,FALSE
"PCYT2",-0.0345399233600071,0.99251559431384,FALSE
"GOLGA6L10",0.0509020534816999,0.99251559431384,FALSE
"NDUFB8",0.0252582351662202,0.99251559431384,FALSE
"IRF9",0.0393123757376462,0.99251559431384,FALSE
"TMEM141",0.043482214715055,0.99251559431384,FALSE
"PCSK7",-0.0355657335059687,0.99251559431384,FALSE
"CTSC",-0.0267193521526931,0.99251559431384,FALSE
"ATP5B",0.0283690717204955,0.99251559431384,FALSE
"YIPF1",-0.021738310500231,0.99251559431384,FALSE
"LRRC61",0.0361260733805978,0.99251559431384,FALSE
"BNIP2",0.0307715855766905,0.99251559431384,FALSE
"SLC52A3",0.0443556522880234,0.99251559431384,FALSE
"PTGIR",-0.0517604950723652,0.99251559431384,FALSE
"DMRT2",-0.0827860632559448,0.99251559431384,FALSE
"BTF3",-0.0256108167865569,0.99251559431384,FALSE
"PAXIP1",-0.0204942633513613,0.99251559431384,FALSE
"SFXN3",0.0293514290914449,0.99251559431384,FALSE
"KSR2",0.0533078102068028,0.99251559431384,FALSE
"ATF3",0.0551489569413375,0.99251559431384,FALSE
"FBRS",0.0192689305990996,0.99251559431384,FALSE
"BCL7C",0.0253171245845994,0.99251559431384,FALSE
"STARD3NL",0.024582825499466,0.99251559431384,FALSE
"AP2A2",0.023156510929779,0.99251559431384,FALSE
"LSM7",-0.0431396150152374,0.99251559431384,FALSE
"NDUFAB1",-0.0255042398250158,0.99251559431384,FALSE
"EVPL",0.0477443172518527,0.99251559431384,FALSE
"NOTCH4",-0.0388703349842451,0.99251559431384,FALSE
"MTFR1L",-0.0219184218134106,0.99251559431384,FALSE
"PITPNC1",0.0356000567226274,0.99251559431384,FALSE
"NSA2",0.0283083143863181,0.99251559431384,FALSE
"FAAH2",0.0326572185963954,0.99251559431384,FALSE
"AMBRA1",0.0177854797716601,0.99251559431384,FALSE
"SRSF4",0.0163641039093761,0.99251559431384,FALSE
"SLAMF6",0.0629518305591512,0.99251559431384,FALSE
"SMCO4",0.029939660457194,0.99251559431384,FALSE
"NFKBIA",0.0298065442359179,0.99251559431384,FALSE
"MRPS18A",0.0266040042587788,0.99251559431384,FALSE
"PLXND1",-0.0416317846611388,0.99251559431384,FALSE
"RP11-185E8.2",0.0463464872574062,0.99251559431384,FALSE
"FAM3D",-0.0653498593160321,0.99251559431384,FALSE
"HOXA10",0.042701788891781,0.99251559431384,FALSE
"TRIM16",0.0330914509816584,0.99251559431384,FALSE
"CLCN6",0.0256264166979348,0.99251559431384,FALSE
"DNAJC11",0.0210362610029816,0.99251559431384,FALSE
"SLC5A1",-0.0496919437216226,0.99251559431384,FALSE
"C2orf27A",0.0490861141257152,0.99251559431384,FALSE
"AP001187.9",-0.0484653546880572,0.99251559431384,FALSE
"GPRC5C",-0.0398660529075896,0.99251559431384,FALSE
"CCDC85B",-0.057292004554119,0.99251559431384,FALSE
"CSF2RA",0.0544700512186665,0.99251559431384,FALSE
"BCL2",0.0529967449711599,0.99251559431384,FALSE
"ADAM23",0.0659413092641982,0.99251559431384,FALSE
"PAX8-AS1",0.0904546184720499,0.99251559431384,FALSE
"SOX4",-0.0338339740307089,0.99251559431384,FALSE
"NOSTRIN",0.0371274957680014,0.99251559431384,FALSE
"APP",0.0245961325396056,0.99251559431384,FALSE
"HIST1H3E",-0.0489844688892578,0.99251559431384,FALSE
"CTCF",0.0117954730525061,0.99251559431384,FALSE
"ZNF277",-0.0266122398171777,0.99251559431384,FALSE
"CBFB",-0.0269356942178883,0.99251559431384,FALSE
"ADAMTS10",-0.0538229995005288,0.99251559431384,FALSE
"RARB",0.0499447539715033,0.99251559431384,FALSE
"DNAJC6",-0.0592157229206676,0.99251559431384,FALSE
"IGFBP7",0.0403948480614413,0.99251559431384,FALSE
"ITGB4",0.0392924069005426,0.99251559431384,FALSE
"BTBD1",-0.0198366102673771,0.99251559431384,FALSE
"ANKRD65",0.0689205079165439,0.99251559431384,FALSE
"PRKG2",0.0837952584566019,0.99251559431384,FALSE
"AF127936.9",-0.038082482449082,0.99251559431384,FALSE
"ARHGEF1",0.0277371727540702,0.99251559431384,FALSE
"ZW10",-0.018489213706958,0.99251559431384,FALSE
"LIN9",0.0289405691076671,0.99251559431384,FALSE
"BTF3L4P2",-0.0525043494414219,0.99251559431384,FALSE
"NAP1L5",-0.0409643273999159,0.99251559431384,FALSE
"MDH2",-0.0271797810178418,0.99251559431384,FALSE
"HAT1",0.0216957483652121,0.99251559431384,FALSE
"ATP11A",-0.04062412410429,0.99251559431384,FALSE
"TDGF1",0.0825015330910981,0.99251559431384,FALSE
"CCDC153",-0.0340908830747908,0.99251559431384,FALSE
"METTL22",0.0248409897866364,0.99251559431384,FALSE
"RP11-71L14.3",0.0611149171049282,0.99251559431384,FALSE
"TUBB",-0.0235085973935557,0.99251559431384,FALSE
"SIT1",0.063147935763801,0.99251559431384,FALSE
"EFTUD1",0.0228132708879706,0.99251559431384,FALSE
"TGM2",0.0506223846727026,0.99251559431384,FALSE
"DHRS13",-0.0376496885995043,0.99251559431384,FALSE
"CMBL",0.0567788024236402,0.99251559431384,FALSE
"PSMC1",0.0193048265580205,0.99251559431384,FALSE
"CYGB",-0.0401144467638103,0.99251559431384,FALSE
"PTN",0.0727049201397474,0.99251559431384,FALSE
"SPC24",0.035841825424528,0.99251559431384,FALSE
"LSM11",0.022188640455909,0.99251559431384,FALSE
"APOL3",0.0571279109224514,0.99251559431384,FALSE
"TADA3",0.0196158474433433,0.99251559431384,FALSE
"AAED1",0.0294487861643708,0.99251559431384,FALSE
"LARGE",-0.0335564745628989,0.99251559431384,FALSE
"GGNBP2",0.0133893950732106,0.99251559431384,FALSE
"PCSK1",-0.137752498231739,0.99251559431384,FALSE
"CBFA2T2",-0.0270081847192514,0.99251559431384,FALSE
"DOK7",0.0712025091641156,0.99251559431384,FALSE
"DFFB",-0.0232091240869248,0.99251559431384,FALSE
"FOXA3",-0.0440275889442708,0.99251559431384,FALSE
"RP11-304F15.3",-0.0551832185643899,0.99251559431384,FALSE
"PCF11",-0.0195927519473111,0.99251559431384,FALSE
"ICA1L",-0.0506292210849946,0.99251559431384,FALSE
"FAM20B",-0.018816541558662,0.99251559431384,FALSE
"CITED2",0.0421892278726024,0.99251559431384,FALSE
"DUS2",0.0198503041639418,0.99251559431384,FALSE
"CHD6",-0.032020112291898,0.99251559431384,FALSE
"AC010761.8",-0.0379844950653366,0.99251559431384,FALSE
"PPP1CC",-0.0193630370213719,0.99251559431384,FALSE
"RP3-342P20.2",0.0427806784468615,0.99251559431384,FALSE
"PCED1B",0.043275809202069,0.99251559431384,FALSE
"FAM219A",0.027368327037602,0.99251559431384,FALSE
"PRRT3",0.0277229358171498,0.99251559431384,FALSE
"TALDO1",0.0280574146506938,0.99251559431384,FALSE
"RAD23B",-0.014522823433466,0.99251559431384,FALSE
"STAT2",0.0306108086339629,0.99251559431384,FALSE
"CTD-3064M3.3",-0.0555913233941998,0.99251559431384,FALSE
"ZC3H4",-0.017034043635228,0.99251559431384,FALSE
"PRKCD",-0.026797499092404,0.99251559431384,FALSE
"AP1M2",0.0287959119881489,0.99251559431384,FALSE
"ATAD3C",0.0742180373030533,0.99251559431384,FALSE
"ZADH2",0.0258567849263954,0.99251559431384,FALSE
"CLRN3",-0.0390980077439682,0.99251559431384,FALSE
"CD151",0.0303976940058694,0.99251559431384,FALSE
"DMC1",-0.0531262270023979,0.99251559431384,FALSE
"CTD-2132N18.4",0.041068188953286,0.99251559431384,FALSE
"FGFR1OP2",-0.0248911260162015,0.99251559431384,FALSE
"SAPCD2",-0.044482352900356,0.99251559431384,FALSE
"TFB1M",-0.0241194851265272,0.99251559431384,FALSE
"FIZ1",-0.0204477643276016,0.99251559431384,FALSE
"NPM1",-0.0335744532601429,0.99251559431384,FALSE
"ZKSCAN7",-0.0580747726252813,0.99251559431384,FALSE
"CBX4",-0.0316236968673797,0.99251559431384,FALSE
"AKR7L",-0.0388499628672087,0.99251559431384,FALSE
"MATN1-AS1",0.0373370558942009,0.99251559431384,FALSE
"SLC15A1",0.105595201069414,0.99251559431384,FALSE
"SLC25A19",0.0253613879762582,0.99251559431384,FALSE
"KITLG",-0.0443623578155559,0.99251559431384,FALSE
"ADD3-AS1",0.0598513882534841,0.99251559431384,FALSE
"KPNA5",0.0376604678383674,0.99251559431384,FALSE
"SERPINB9P1",-0.063903305405338,0.99251559431384,FALSE
"WDR25",-0.0271241804905152,0.99251559431384,FALSE
"TYROBP",0.0565305088649863,0.99251559431384,FALSE
"GJB3",0.058023247205887,0.99251559431384,FALSE
"ENPP1",-0.0509918276126615,0.99251559431384,FALSE
"SPTBN2",0.0504517659804003,0.99251559431384,FALSE
"CREM",0.0240883613396211,0.99251559431384,FALSE
"RREB1",-0.0201884817747913,0.99251559431384,FALSE
"RIMKLA",0.0441326757336875,0.99251559431384,FALSE
"MLLT10",0.0188849055735575,0.99251559431384,FALSE
"PTPN13",-0.06339864655816,0.99251559431384,FALSE
"SCOC",-0.0300237256506679,0.99251559431384,FALSE
"SH3RF2",-0.028678230695425,0.99251559431384,FALSE
"RASIP1",0.0414198413219788,0.99251559431384,FALSE
"ZIK1",-0.054681556324127,0.99251559431384,FALSE
"CMTM7",0.0400802341932827,0.99251559431384,FALSE
"CRAMP1L",0.0200847876271701,0.99251559431384,FALSE
"SNX33",0.0222285176754536,0.99251559431384,FALSE
"UQCRB",-0.0263316249303697,0.99251559431384,FALSE
"TMEM246",0.0459415400498652,0.99251559431384,FALSE
"NPIPB5",0.0645163948456433,0.99251559431384,FALSE
"RP11-585P4.5",-0.0557061896099083,0.99251559431384,FALSE
"ARID3B",0.0276422502653336,0.99251559431384,FALSE
"ECI2",-0.0424738442316847,0.99251559431384,FALSE
"ESYT1",-0.0214237024649149,0.99251559431384,FALSE
"RBM23",-0.0161997172378058,0.99251559431384,FALSE
"RP11-571M6.17",0.0340857672535372,0.99251559431384,FALSE
"SYNGR2",-0.0347255911830101,0.99251559431384,FALSE
"MRPL33",-0.0238007360141174,0.99251559431384,FALSE
"AP5B1",-0.0270282724776888,0.99251559431384,FALSE
"PLTP",0.0532181752657991,0.99251559431384,FALSE
"DYNC1H1",0.0243420140758418,0.99251559431384,FALSE
"ZNF525",0.0475283503573288,0.99251559431384,FALSE
"ERC1",-0.0284310701227965,0.99251559431384,FALSE
"TGIF2",0.0378482054367356,0.99251559431384,FALSE
"PLSCR1",-0.0274541989838979,0.99251559431384,FALSE
"PTDSS2",-0.0361476867721174,0.99251559431384,FALSE
"WDR92",0.0422142413613825,0.99251559431384,FALSE
"PERP",-0.0328045568902675,0.99251559431384,FALSE
"TCTA",0.0254758307694864,0.99251559431384,FALSE
"PARK7",0.0239974713559071,0.99251559431384,FALSE
"RP11-353N14.4",-0.0734725033023641,0.99251559431384,FALSE
"ZNF417",-0.0371399936145463,0.99251559431384,FALSE
"C1orf112",0.028293776774533,0.99251559431384,FALSE
"MACROD1",-0.0458606303512315,0.99251559431384,FALSE
"FBXO4",0.0256625489490214,0.99251559431384,FALSE
"SNF8",-0.0225033261932103,0.99251559431384,FALSE
"PSMB9",-0.0519591327883688,0.99251559431384,FALSE
"CTNNBIP1",0.028014551040812,0.99251559431384,FALSE
"FOXF1",0.0487047231510263,0.99251559431384,FALSE
"B3GNT2",-0.0216681590331556,0.99251559431384,FALSE
"SERPINF1",0.0523822430027078,0.99251559431384,FALSE
"BSCL2",0.0253146951953504,0.99251559431384,FALSE
"TMEM192",-0.0232070434321415,0.99251559431384,FALSE
"DBT",-0.0248476996731816,0.99251559431384,FALSE
"LCN12",0.0664982380344575,0.99251559431384,FALSE
"VWA9",0.0180497928176565,0.99251559431384,FALSE
"AC007228.9",0.0482511406184205,0.99251559431384,FALSE
"CELF1",0.0194516552612911,0.99251559431384,FALSE
"RANBP3",0.0184670099829255,0.99251559431384,FALSE
"ZNF782",-0.0343040420036473,0.99251559431384,FALSE
"PPT2",0.0220732895621523,0.99251559431384,FALSE
"BEND3P3",0.0512912169761572,0.99251559431384,FALSE
"SQSTM1",-0.0224393674386531,0.99251559431384,FALSE
"STK38L",-0.0308281262448945,0.99251559431384,FALSE
"RP11-64K7.1",0.0447321149168744,0.99251559431384,FALSE
"LIPH",-0.0429588301589961,0.99251559431384,FALSE
"NDN",0.0547935737654359,0.99251559431384,FALSE
"ZNF470",-0.0531354625697459,0.99251559431384,FALSE
"GTPBP8",-0.0213832919256074,0.99251559431384,FALSE
"MED17",-0.014539143724879,0.99251559431384,FALSE
"VPS36",-0.0259965550104183,0.99251559431384,FALSE
"LIG3",-0.0205207346846208,0.99251559431384,FALSE
"USP28",0.0190914535169288,0.99251559431384,FALSE
"GABRA2",-0.0960215586030235,0.99251559431384,FALSE
"SNX5",0.0244646464167335,0.99251559431384,FALSE
"ENTPD3",0.08388147520179,0.99251559431384,FALSE
"PRAM1",-0.0544154875090536,0.99251559431384,FALSE
"FAM186B",0.044819722057746,0.99251559431384,FALSE
"PPP1R12A",-0.0292533271640336,0.99251559431384,FALSE
"ITGBL1",-0.0876233918426544,0.99251559431384,FALSE
"LINC00909",-0.023523541452709,0.99251559431384,FALSE
"PNRC1",-0.0240091058293535,0.99251559431384,FALSE
"RP11-384K6.6",0.0354457222494899,0.99251559431384,FALSE
"PPARA",0.0253185611838005,0.99251559431384,FALSE
"CCNT1",-0.0206292297390412,0.99251559431384,FALSE
"MED16",-0.0310453677607335,0.99251559431384,FALSE
"RP11-731C17.2",-0.0337489432490679,0.99251559431384,FALSE
"CEP170B",0.0286280312983691,0.99251559431384,FALSE
"MRI1",0.0267697146734648,0.99251559431384,FALSE
"TFDP1",0.0270186108435832,0.99251559431384,FALSE
"CAMK1",0.0306534392765614,0.99251559431384,FALSE
"TJP3",-0.0407771200636349,0.99251559431384,FALSE
"ZNF765",-0.0215895823478618,0.99251559431384,FALSE
"HNRNPU",0.0157949189795308,0.99251559431384,FALSE
"ASNA1",-0.0292643913665384,0.99251559431384,FALSE
"RPP25L",0.0306725087318269,0.99251559431384,FALSE
"RALB",-0.0194747458861596,0.99251559431384,FALSE
"TFB2M",0.0243207091578443,0.99251559431384,FALSE
"RAD18",0.0250908453362842,0.99251559431384,FALSE
"WDR82",0.0147257565983412,0.99251559431384,FALSE
"LIMCH1",0.0474254894401284,0.99251559431384,FALSE
"ADCK5",0.0390639072289229,0.99251559431384,FALSE
"RPUSD3",-0.0215988164677864,0.99251559431384,FALSE
"RP11-792A8.4",0.042331737923289,0.99251559431384,FALSE
"RP11-529F4.1",0.0532861437588009,0.99251559431384,FALSE
"RP11-181G12.2",0.0383026890448658,0.99251559431384,FALSE
"NDUFA2",-0.0278708184767966,0.99251559431384,FALSE
"HHEX",-0.0501610252189536,0.99251559431384,FALSE
"ZNF704",-0.0444321977840059,0.99251559431384,FALSE
"RP11-680F8.1",-0.0852077549238219,0.99251559431384,FALSE
"STX16-NPEPL1",0.0591007570259766,0.99251559431384,FALSE
"NME4",0.0364971985164245,0.99251559431384,FALSE
"RAB8A",-0.0164290332653936,0.99251559431384,FALSE
"ZXDA",-0.0338371250640882,0.99251559431384,FALSE
"OTX1",0.075102946632959,0.99251559431384,FALSE
"BRCA1",-0.0319176390664431,0.99251559431384,FALSE
"DDX1",0.0179063155500423,0.99251559431384,FALSE
"ACSL6",0.0977465060135038,0.99251559431384,FALSE
"RP11-192H23.8",0.0416190575467455,0.99251559431384,FALSE
"ADRA2A",0.0748191645245838,0.99251559431384,FALSE
"CNNM2",0.0341564342670143,0.99251559431384,FALSE
"ELF4",-0.0247648102376659,0.99251559431384,FALSE
"RP11-86H7.7",-0.0406165585286569,0.99251559431384,FALSE
"SGTA",-0.0233652107795864,0.99251559431384,FALSE
"GLMP",-0.0254048270849789,0.99251559431384,FALSE
"RANBP10",0.0176489816213389,0.99251559431384,FALSE
"PPIL4",0.0232694943320494,0.99251559431384,FALSE
"CTD-3184A7.4",0.0428483814077097,0.99251559431384,FALSE
"RP11-69M1.6",0.0386006417232368,0.99251559431384,FALSE
"SHROOM3",-0.0287148563374237,0.99251559431384,FALSE
"ST5",0.0293117094819783,0.99251559431384,FALSE
"GUCY2C",0.0465153774430673,0.99251559431384,FALSE
"CERS2",0.0168360633318035,0.99251559431384,FALSE
"PHOSPHO2",0.0326888057401143,0.99251559431384,FALSE
"EFCC1",0.0361732890453071,0.99251559431384,FALSE
"YTHDC1",-0.0128686920232192,0.99251559431384,FALSE
"C1orf210",-0.0391639342402741,0.99251559431384,FALSE
"SHPK",-0.0302364481733797,0.99251559431384,FALSE
"SCYL1",-0.0208444744590115,0.99251559431384,FALSE
"UNC13D",-0.0562245670251067,0.99251559431384,FALSE
"MVP",0.0283566760923778,0.99251559431384,FALSE
"NPTN",-0.0220258114635795,0.99251559431384,FALSE
"ACAP1",-0.0492566022634031,0.99251559431384,FALSE
"GREB1",-0.0524798573090931,0.99251559431384,FALSE
"RUSC1",0.0207218931713868,0.99251559431384,FALSE
"TUBBP5",0.0736803020077222,0.99251559431384,FALSE
"ARL14",-0.0615482506269122,0.99251559431384,FALSE
"UBLCP1",-0.0252441861739433,0.99251559431384,FALSE
"PLA2G12A",-0.0209133032912208,0.99251559431384,FALSE
"ARPC1A",0.0204210337194338,0.99251559431384,FALSE
"FAM188A",-0.0247981783948003,0.99251559431384,FALSE
"APLF",-0.0429244380675016,0.99251559431384,FALSE
"CDC25A",0.0337147644104137,0.99251559431384,FALSE
"STK39",-0.0206492998086034,0.99251559431384,FALSE
"ZNF547",-0.0464333728513523,0.99251559431384,FALSE
"BEGAIN",-0.0529262437402759,0.99251559431384,FALSE
"HHIP-AS1",-0.0539644630377215,0.99251559431384,FALSE
"LINC00649",0.0623707722264767,0.99251559431384,FALSE
"ATP6V0E1",-0.0183035315646641,0.99251559431384,FALSE
"ANLN",0.0371181337989894,0.99251559431384,FALSE
"RHBDF1",0.0303618886145007,0.99251559431384,FALSE
"NDUFB2-AS1",0.0317491821849361,0.99251559431384,FALSE
"RBAK",0.0254480262043799,0.99251559431384,FALSE
"THAP10",0.0306160346200109,0.99251559431384,FALSE
"C14orf169",0.0217019602522958,0.99251559431384,FALSE
"ARPC4",-0.0196780337312139,0.99251559431384,FALSE
"MARS",0.0228231748500254,0.99251559431384,FALSE
"PLEKHH3",0.028144956166903,0.99251559431384,FALSE
"ABCE1",-0.0273618392393858,0.99251559431384,FALSE
"CD36",-0.0848498335324171,0.99251559431384,FALSE
"PCGF3",-0.0172791978245193,0.99251559431384,FALSE
"ADAMTS4",-0.0582351407378771,0.99251559431384,FALSE
"SLC25A3",-0.0201814019284941,0.99251559431384,FALSE
"GPATCH1",0.0160555802775698,0.99251559431384,FALSE
"P2RY6",-0.052058581590385,0.99251559431384,FALSE
"KBTBD7",-0.0278370058947848,0.99251559431384,FALSE
"SOX17",-0.0511024546551374,0.99251559431384,FALSE
"ZNF44",-0.0233625071240568,0.99251559431384,FALSE
"FOPNL",-0.0235237993229558,0.99251559431384,FALSE
"TBC1D19",-0.0295951250483295,0.99251559431384,FALSE
"AC106876.2",0.0476912970477611,0.99251559431384,FALSE
"ATP8B2",-0.0509713094430717,0.99251559431384,FALSE
"DSC2",-0.0411143917177865,0.99251559431384,FALSE
"DDA1",-0.0218706249964681,0.99251559431384,FALSE
"RP11-319G6.1",0.0297958269410851,0.99251559431384,FALSE
"TTC7B",-0.0381840206818273,0.99251559431384,FALSE
"RNASEH2A",-0.037286162778406,0.99251559431384,FALSE
"APMAP",-0.029074377790914,0.99251559431384,FALSE
"SPRY2",0.0297745142424542,0.99251559431384,FALSE
"AC005785.2",-0.0446720060711757,0.99251559431384,FALSE
"SLC27A4",-0.0308887841572886,0.99251559431384,FALSE
"DCDC2",-0.095540626306192,0.99251559431384,FALSE
"MOSPD1",0.0287422962913343,0.99251559431384,FALSE
"PTGDS",0.0679231637291917,0.99251559431384,FALSE
"HUNK",-0.0625607292601677,0.99251559431384,FALSE
"RBP4",0.0805682775488146,0.99251559431384,FALSE
"TBCE",0.0198050892856993,0.99251559431384,FALSE
"RP11-403P17.6",-0.0424669440256986,0.99251559431384,FALSE
"RND1",-0.0447140580542298,0.99251559431384,FALSE
"SLC25A33",-0.0238910166193821,0.99251559431384,FALSE
"PLEKHN1",-0.0528554746610789,0.99251559431384,FALSE
"DNAJB9",-0.0265972966133124,0.99251559431384,FALSE
"AIM1",-0.0304607074788146,0.99251559431384,FALSE
"SFRP2",0.104016783280896,0.99251559431384,FALSE
"PORCN",0.030592561197433,0.99251559431384,FALSE
"HSPA4L",-0.0566468861026283,0.99251559431384,FALSE
"RELB",-0.0318079261335036,0.99251559431384,FALSE
"EIF4A3",-0.02470949200822,0.99251559431384,FALSE
"ZFP3",-0.0424149096464781,0.99251559431384,FALSE
"TMEM179B",-0.0230680352183572,0.99251559431384,FALSE
"BTBD2",0.0304783076175332,0.99251559431384,FALSE
"DIS3",0.0245647091868199,0.99251559431384,FALSE
"RP11-276H7.2",-0.0406591509415686,0.99251559431384,FALSE
"FKRP",-0.0211491607521049,0.99251559431384,FALSE
"CWH43",0.121888206779288,0.99251559431384,FALSE
"RP4-657E11.10",0.0365691181167038,0.99251559431384,FALSE
"CCNL1",-0.0266330807879812,0.99251559431384,FALSE
"SNRPN",0.055436903865937,0.99251559431384,FALSE
"CHCHD2",0.0277231551998955,0.99251559431384,FALSE
"RP11-274B21.3",0.0335258422344161,0.99251559431384,FALSE
"LAD1",0.0254673455037942,0.99251559431384,FALSE
"IFI6",0.0643840670430233,0.99251559431384,FALSE
"MAPRE3",-0.0361655230188073,0.99251559431384,FALSE
"CLEC14A",-0.0405549850665248,0.99251559431384,FALSE
"COX7B",0.029088115266165,0.99251559431384,FALSE
"XPNPEP1",-0.0190942659427321,0.99251559431384,FALSE
"COL5A1",-0.056886243918074,0.99251559431384,FALSE
"HSPD1",0.0301352843829438,0.99251559431384,FALSE
"CASC5",-0.0315135717520864,0.99251559431384,FALSE
"OVOL1",0.0337572225950191,0.99251559431384,FALSE
"NRBF2",-0.0195036834932079,0.99251559431384,FALSE
"SNRPEP2",0.0399345607686261,0.99251559431384,FALSE
"BCO2",-0.0464249982180138,0.99251559431384,FALSE
"RP11-519G16.5",0.0728039673980816,0.99251559431384,FALSE
"UQCC3",-0.0333474921363846,0.99251559431384,FALSE
"PWP1",0.0164883929133296,0.99251559431384,FALSE
"RP11-187E13.1",-0.0465408264041266,0.99251559431384,FALSE
"IYD",-0.045269472063447,0.99251559431384,FALSE
"CCDC50",0.0242381092927231,0.99251559431384,FALSE
"SPC25",0.0302972836814865,0.99251559431384,FALSE
"RP11-262H14.4",0.0473120593124592,0.99251559431384,FALSE
"RIMS3",-0.0571773443350004,0.99251559431384,FALSE
"TRIM34",-0.0401624254043401,0.99251559431384,FALSE
"ATOH8",0.0651326280618062,0.99251559431384,FALSE
"STX5",0.0206004046059914,0.99251559431384,FALSE
"MRPL48",0.0224791009657213,0.99251559431384,FALSE
"VIPR1",-0.0468966163411412,0.99251559431384,FALSE
"GOLIM4",0.030893747757445,0.99251559431384,FALSE
"RHBDL2",-0.058459347756349,0.99251559431384,FALSE
"LSM12P1",0.0503346583758797,0.99251559431384,FALSE
"IKBKE",0.0249386226284038,0.99251559431384,FALSE
"GTF2A2",-0.0291112405325213,0.99251559431384,FALSE
"PAIP2",0.0167299189850698,0.99251559431384,FALSE
"HAUS6",-0.0281197872262138,0.99251559431384,FALSE
"RP11-756P10.6",0.0524157040184248,0.99251559431384,FALSE
"LDOC1L",-0.0215471289900668,0.99251559431384,FALSE
"CTD-2201E18.3",0.0340317065560101,0.99251559431384,FALSE
"NNT-AS1",0.0301457127217276,0.99251559431384,FALSE
"CABP1",0.0572112342451986,0.99251559431384,FALSE
"ZRANB1",-0.0174092221227647,0.99251559431384,FALSE
"MEIS1",-0.0645589266973388,0.99251559431384,FALSE
"GPATCH11",0.0196894025777776,0.99251559431384,FALSE
"PKP2",0.0266722174476694,0.99251559431384,FALSE
"C1QTNF6",-0.0377839831676429,0.99251559431384,FALSE
"HPX",0.0479527589413929,0.99251559431384,FALSE
"GAL3ST1",-0.0510447265100543,0.99251559431384,FALSE
"RCN1P2",0.0499439547697931,0.99251559431384,FALSE
"GBP2",0.044959827122428,0.99251559431384,FALSE
"IGFLR1",0.0369332652609523,0.99251559431384,FALSE
"CDK5RAP1",0.0248649429908174,0.99251559431384,FALSE
"DNM2",-0.0245081762690372,0.99251559431384,FALSE
"FRS3",-0.0281888246059425,0.99251559431384,FALSE
"RHOF",0.0574867104661346,0.99251559431384,FALSE
"RP11-1024P17.1",0.0439757237128583,0.99251559431384,FALSE
"HOTTIP",-0.0713963723254522,0.99251559431384,FALSE
"PRSS16",-0.0296652753774709,0.99251559431384,FALSE
"DGKQ",-0.029548641542875,0.99251559431384,FALSE
"ANKRD29",0.0578337383004445,0.99251559431384,FALSE
"KLF8",-0.0532896368504514,0.99251559431384,FALSE
"SYNRG",-0.0227199239031728,0.99251559431384,FALSE
